Run 14989
Subrun 399
Event 3990012
14.7776 -34.8 60.6
14.7776 -34.8 56.1
18.9955 -8.4 15.6
8.58638 -23.1 29.1
34.0744 -3.9 33.6
7.27582 -6.3 56.1
34.8426 -11.1 69.6
18.4833 -8.7 11.1
18.4833 -8.7 2.1
15.2747 -35.1 42.6
22.2794 -3.9 69.6
15.5157 -30.3 33.6
18.5737 -11.4 65.1
4.29319 -18.6 47.1
18.3327 -11.4 38.1
18.3327 -30.6 42.6
3.73583 -18.9 56.1
3.73583 -16.5 65.1
4.08229 -18.9 51.6
7.60723 -6.9 51.6
10.5145 -21.3 42.6
18.7243 -11.7 69.6
2.59098 -16.8 68.1
10.62 -19.2 41.1
4.50408 -16.8 18.6
4.63966 -26.4 59.1
35.9724 -9.6 41.1
4.36851 -16.8 50.1
18.5586 -9.6 63.6
6.73353 -5.1 59.1
8.02902 -7.5 45.6
10.6652 -19.5 54.6
10.6652 -19.5 68.1
35.7013 -9.9 45.6
35.7013 -9.9 41.1
13.919 -29.1 68.1
10.7254 -19.8 68.1
18.408 -29.4 45.6
18.408 -10.2 59.1
14.5968 -34.2 68.1
14.1449 -29.4 50.1
25.7441 -3 32.1
8.37548 -8.1 36.6
18.3929 -29.7 45.6
7.0348 -5.7 59.1
14.8981 -29.7 45.6
10.7104 -20.1 68.1
15.2295 -34.5 41.1
14.4161 -34.5 68.1
15.3199 -34.5 41.1
14.7174 -34.5 54.6
15.6965 -34.5 27.6
35.5355 -10.5 45.6
14.627 -34.5 63.6
15.1542 -30 41.1
14.8228 -34.8 63.6
14.8228 -34.8 59.1
35.1288 -10.8 68.1
22.3396 -3.6 68.1
10.7104 -20.4 68.1
18.3929 -10.8 45.6
15.7869 -30.3 32.1
8.6617 -23.1 27.6
7.39634 -18.3 0.6
34.9481 -11.1 68.1
15.335 -35.1 41.1
18.4231 -8.7 9.6
18.4231 -8.7 0.6
18.3025 -11.1 41.1
18.3025 -11.1 50.1
18.6641 -11.4 63.6
5.42298 -21.3 18.6
3.73583 -16.5 18.6
7.69761 -6.9 50.1
18.5436 -11.7 63.6
10.4995 -18.9 32.1
36.2435 -11.7 36.6
10.6049 -19.2 45.3
10.6049 -19.2 49.8
4.38357 -16.8 45.3
4.65472 -26.4 58.8
4.51915 -16.8 36.3
35.9724 -9.6 40.8
8.07421 -7.5 45.3
10.6953 -19.5 67.8
6.79378 -5.1 58.8
35.6862 -9.9 45.3
13.934 -29.1 63.3
18.3929 -29.4 45.3
10.7104 -19.8 67.8
35.5355 -10.2 45.3
14.1751 -29.4 63.3
14.627 -34.2 63.3
22.4752 -3 67.8
22.8819 -3 31.8
25.8043 -3 31.8
15.2295 -34.5 45.3
18.3779 -29.7 40.8
18.3779 -10.5 31.8
18.3779 -10.5 27.3
14.9433 -34.5 54.3
7.08 -5.7 58.8
7.08 -5.7 54.3
8.40561 -22.5 27.3
10.6953 -20.1 67.8
15.3952 -34.5 40.8
14.3859 -34.5 67.8
22.8669 -3.3 31.8
15.7568 -34.5 27.3
14.5818 -34.5 63.3
35.3247 -10.8 49.8
35.159 -10.8 67.8
14.868 -34.8 63.3
15.1693 -30 40.8
10.7104 -20.4 67.8
18.408 -10.8 27.3
18.408 -10.8 22.8
18.408 -30 45.3
22.3396 -3.6 67.8
15.6814 -34.8 27.3
7.59216 -6 49.8
8.69182 -23.1 27.3
7.42646 -18.3 0.3
15.576 -30.3 31.8
15.576 -30.3 27.3
18.4532 -30.3 40.8
18.4532 -11.1 31.8
18.4532 -11.1 27.3
15.3651 -35.1 40.8
18.7545 -11.4 67.8
18.7545 -35.4 49.8
18.5737 -11.4 63.3
5.55855 -9.3 63.3
5.55855 -18.9 9.3
3.84127 -16.5 63.3
3.84127 -16.5 67.8
7.72774 -6.9 49.8
10.4995 -18.9 31.8
10.4995 -14.1 0.3
36.2586 -11.7 36.3
21.5262 -4.5 54.3
6.01046 -4.5 66.9
3.76595 -16.5 71.4
4.23293 -18.9 48.9
18.6791 -11.4 66.9
7.47165 -18.6 3.9
10.3488 -13.8 12.9
10.1379 -18.6 44.4
22.4752 -4.2 71.4
21.9781 -3.9 57.9
34.6618 -11.1 71.4
10.9213 -20.7 71.4
15.3952 -35.1 44.4
10.0476 -18.3 44.4
35.0686 -10.8 71.4
15.1843 -34.8 48.9
8.4508 -22.8 30.9
7.14025 -6 57.9
14.9132 -30 48.9
18.4231 -30 48.9
10.7104 -20.4 71.4
14.7023 -34.8 66.9
22.3246 -3.6 71.4
14.6722 -34.5 66.9
14.4613 -34.5 71.4
15.4254 -34.5 44.4
14.9433 -29.7 48.9
15.3199 -34.5 44.4
35.4 -10.5 53.4
18.3779 -10.5 39.9
18.3779 -29.7 44.4
10.7104 -20.1 71.4
22.3698 -3.3 71.4
6.82391 -5.4 62.4
8.1194 -7.8 48.9
35.5506 -10.2 48.9
14.2202 -29.4 53.4
10.6953 -19.8 71.4
14.8228 -34.2 57.9
14.8228 -29.4 48.9
22.3698 -3 71.4
10.6953 -19.5 71.4
35.7314 -9.9 44.4
14.0094 -29.1 71.4
14.3859 -33.9 71.4
7.80306 -4.8 53.4
10.62 -19.2 48.9
10.62 -19.2 53.4
4.4137 -16.8 44.4
4.248 -16.8 53.4
36.0025 -9.6 39.9
4.54927 -16.8 39.9
13.9039 -28.8 66.9
6.10085 -2.4 66.9
5.85983 -18.9 8.7
5.85983 -18.9 4.2
3.81115 -16.5 67.2
4.27812 -18.9 49.2
18.5737 -11.4 67.2
7.47165 -18.6 4.2
21.7973 -4.2 58.2
34.6618 -11.1 71.7
15.3802 -35.1 44.7
3.75089 -15.9 49.2
7.12519 -6 58.2
35.0686 -10.8 71.7
35.2041 -10.8 58.2
8.43574 -8.4 40.2
8.43574 -22.8 31.2
18.4231 -8.4 13.2
10.7104 -20.4 71.7
15.1994 -30 44.7
15.1994 -34.8 49.2
14.8981 -30 49.2
14.7023 -34.8 67.2
22.3246 -3.6 71.7
11.0117 -20.4 71.7
14.6571 -34.5 71.7
14.9734 -29.7 49.2
18.3929 -10.5 49.2
18.3929 -10.5 40.2
15.3048 -34.5 44.7
15.4103 -34.5 44.7
10.6953 -20.1 58.2
10.6953 -20.1 71.7
22.8368 -3.3 35.7
8.1194 -7.8 49.2
35.5506 -10.2 49.2
10.7104 -19.8 71.7
6.85404 -5.4 62.7
14.2052 -29.4 62.7
14.2052 -29.4 53.7
22.5355 -3 40.2
22.3848 -3 71.7
14.7475 -34.2 62.7
14.7475 -34.2 58.2
14.8379 -29.4 49.2
10.6802 -19.5 53.7
10.6802 -19.5 58.2
35.7314 -9.9 44.7
13.9642 -29.1 67.2
35.9875 -9.6 40.2
4.50408 -16.8 53.7
4.50408 -14.4 8.7
7.81812 -7.2 49.2
10.62 -19.2 62.7
10.62 -19.2 49.2
4.83549 -28.5 61.8
3.72076 -18.9 57.3
3.72076 -16.5 66.3
10.3037 -14.1 12.3
10.5597 -21.3 48.3
10.5597 -21.3 52.8
18.8147 -35.7 52.8
18.8147 -9.3 16.8
4.23293 -18.9 48.3
4.97106 -18.6 30.3
18.6791 -11.4 66.3
7.51685 -6.6 52.8
22.3848 -4.2 70.8
5.85983 -6.6 66.3
5.85983 -4.2 66.3
4.71498 -18.6 39.3
4.71498 -28.2 61.8
5.04638 -18.3 30.3
5.04638 -18.3 25.8
34.7372 -11.1 70.8
10.8158 -20.7 70.8
4.80536 -27.9 61.8
18.5134 -11.1 66.3
5.84476 -6.3 66.3
5.1217 -18 25.8
5.1217 -20.4 21.3
35.0836 -10.8 70.8
4.88068 -18 39.3
15.1994 -34.8 48.3
8.46587 -22.8 30.3
35.1891 -10.8 57.3
7.17038 -6 57.3
9.65591 -18 12.3
18.4231 -30 48.3
18.4231 -10.8 61.8
14.9132 -30 48.3
10.7254 -20.4 70.8
5.21208 -17.7 25.8
15.4103 -34.5 43.8
14.7174 -34.5 66.3
15.576 -34.5 30.3
22.3095 -3.3 70.8
18.3929 -29.7 43.8
18.3929 -10.5 34.8
18.3929 -10.5 30.3
14.9885 -29.7 48.3
35.3849 -10.5 57.3
35.3849 -10.5 52.8
22.43 -3.3 39.3
10.7104 -20.1 70.8
14.4613 -34.5 70.8
6.08578 -3 66.3
5.30246 -19.8 21.3
35.5506 -10.2 48.3
8.14953 -7.8 43.8
6.83897 -5.4 61.8
35.7615 -10.2 43.8
10.6953 -19.8 70.8
14.2202 -29.4 57.3
14.4311 -34.2 66.3
14.8228 -34.2 61.8
14.8228 -34.2 57.3
22.3848 -3 70.8
14.0997 -29.4 66.3
18.3779 -29.4 48.3
5.98034 -5.1 66.3
10.6652 -19.5 70.8
35.7615 -9.9 43.8
5.37778 -19.5 21.3
14.0094 -29.1 70.8
5.95021 -2.4 66.3
6.29668 -2.4 66.3
36.0477 -9.6 39.3
7.84825 -7.2 48.3
10.6049 -19.2 48.3
10.6049 -19.2 52.8
4.38357 -16.8 52.8
4.38357 -14.4 7.8
4.54927 -16.8 39.3
13.8436 -28.8 70.8
5.73932 -16.8 3.3
3.73583 -16.5 71.1
6.14604 -4.5 66.6
4.14255 -18.9 48.6
4.30825 -18.9 48.6
4.59446 -18.9 39.6
18.649 -11.4 66.6
18.649 -11.4 71.1
7.48672 -6.6 53.1
34.707 -11.1 71.1
9.91199 -11.1 21.6
15.3952 -35.1 44.1
10.8309 -20.7 71.1
35.0384 -10.8 71.1
7.12519 -6 57.6
15.1994 -34.8 48.6
8.4508 -22.8 30.6
14.9282 -34.8 66.6
18.408 -30 44.1
18.408 -10.8 35.1
18.408 -10.8 30.6
10.7556 -20.4 71.1
9.76135 -10.8 21.6
22.1589 -3.6 57.6
15.4254 -34.5 44.1
18.3779 -29.7 44.1
14.6872 -34.5 66.6
35.3849 -10.5 53.1
14.4311 -34.5 71.1
22.8066 -3.3 39.6
14.9734 -29.7 48.6
10.6953 -20.1 71.1
6.82391 -5.4 62.1
8.13446 -7.8 44.1
35.5506 -10.2 48.6
10.6953 -19.8 53.1
14.2654 -29.4 66.6
15.3802 -34.2 44.1
14.8077 -29.4 48.6
22.415 -3 71.1
10.6802 -19.5 71.1
35.7615 -9.9 48.6
35.7615 -9.9 44.1
14.3859 -33.9 71.1
13.9039 -29.1 71.1
13.9943 -29.1 62.1
6.17617 -2.4 66.6
7.80306 -4.8 53.1
10.6049 -19.2 62.1
10.6049 -19.2 48.6
36.0025 -9.6 39.6
4.54927 -16.8 39.6
4.38357 -16.8 48.6
4.12749 -16.8 53.1
6.74859 -6.9 61.2
6.52263 -4.5 65.7
6.14604 -4.5 65.7
3.73583 -18.9 56.7
3.99191 -18.9 52.2
18.7695 -11.7 70.2
10.5597 -21.3 47.7
10.5597 -21.3 52.2
7.84825 -9.3 47.7
4.23293 -18.9 47.7
6.41719 -4.2 65.7
6.19123 -4.2 65.7
18.6189 -11.4 65.7
7.56204 -6.6 52.2
6.3268 -3.9 65.7
34.7824 -11.1 70.2
22.3246 -3.9 70.2
18.4984 -11.1 65.7
5.95021 -3.9 65.7
15.4404 -35.1 43.2
15.2295 -35.1 43.2
6.31174 -3.6 65.7
35.0836 -10.8 70.2
10.7706 -20.4 70.2
7.2457 -6 56.7
35.1891 -10.8 56.7
8.54119 -22.8 29.7
18.3929 -30 43.2
14.7475 -34.8 65.7
19.3118 -1.2 25.2
15.0036 -30 47.7
19.0859 -1.2 25.2
6.38706 -3.3 65.7
15.576 -34.5 43.2
18.3779 -29.7 43.2
14.7475 -34.5 56.7
14.9885 -29.7 47.7
35.4 -10.5 52.2
14.5065 -34.5 70.2
10.7254 -20.1 47.7
10.7254 -20.1 52.2
15.1693 -34.5 43.2
22.7464 -3.3 34.2
22.3396 -3.3 56.7
19.0407 -8.1 16.2
6.47744 -3 65.7
14.3257 -29.4 52.2
8.20978 -7.8 43.2
6.89923 -5.4 61.2
10.6953 -19.8 56.7
10.6953 -19.8 70.2
35.5958 -10.2 47.7
9.33957 -10.2 25.2
18.6791 -10.2 65.7
18.6791 -10.2 70.2
22.3848 -3 70.2
14.8228 -29.4 47.7
18.4231 -10.2 47.7
6.55276 -2.7 65.7
18.6791 -9.9 65.7
35.8218 -9.9 43.2
6.04059 -2.7 65.7
10.6652 -19.5 70.2
14.0395 -29.1 61.2
13.8888 -29.1 70.2
6.62808 -2.4 65.7
7.87838 -7.2 47.7
6.08578 -2.4 65.7
10.62 -19.2 52.2
4.5794 -16.8 38.7
4.42876 -16.8 47.7
36.0778 -9.6 38.7
4.12749 -16.8 52.2
18.6038 -9.6 70.2
5.51336 -18.9 16.5
3.91659 -6.9 70.5
3.72076 -16.5 66
18.7846 -11.7 70.5
18.7846 -35.7 52.5
10.5597 -14.1 3
10.5597 -18.9 39
10.5597 -21.3 43.5
18.0465 -11.7 21
6.83897 -6.9 61.5
6.88417 -6.6 61.5
5.57361 -4.2 70.5
5.57361 -9 66
18.6641 -11.4 66
18.6641 -11.4 70.5
7.53191 -6.6 52.5
18.9202 -9 16.5
18.0163 -11.4 21
6.07072 -4.2 66
5.64893 -18.3 12
6.35693 -3.9 66
4.77523 -18.3 34.5
34.7673 -11.1 70.5
18.5134 -11.1 66
22.3848 -3.9 70.5
15.4555 -35.1 43.5
5.34766 -18.3 16.5
5.34766 -3.9 70.5
10.846 -20.7 70.5
6.25148 -3.6 66
5.72425 -18 12
7.20051 -6 57
35.0686 -10.8 70.5
35.2041 -10.8 57
8.51106 -22.8 30
15.1994 -34.8 48
10.7706 -20.4 70.5
18.4231 -10.8 61.5
18.4231 -8.4 7.5
18.4231 -8.4 16.5
18.4231 -8.4 12
14.9433 -34.8 66
14.9433 -34.8 61.5
14.9734 -30 48
14.9734 -34.8 52.5
14.9734 -30 43.5
6.17617 -3.3 66
5.79957 -17.7 7.5
15.4404 -34.5 43.5
14.4914 -34.5 70.5
14.7174 -34.5 57
22.7313 -3.3 39
9.39982 -10.5 25.5
14.9885 -29.7 48
35.4 -10.5 52.5
18.408 -10.5 39
18.408 -29.7 43.5
22.3547 -3.3 70.5
10.7254 -20.1 70.5
7.66748 -5.7 52.5
5.88995 -17.4 3
14.4462 -34.2 70.5
8.17965 -7.8 43.5
6.88417 -5.4 61.5
6.14604 -3 66
10.6953 -19.8 70.5
35.5657 -10.2 48
14.1751 -29.4 66
14.8379 -29.4 48
18.3779 -29.4 48
22.3547 -3 70.5
22.4451 -3 39
5.98034 -5.1 66
5.39285 -17.1 16.5
35.7916 -9.9 43.5
10.6652 -19.5 70.5
14.0545 -29.1 61.5
13.9039 -29.1 66
6.41719 -2.4 66
5.4531 -16.8 16.5
36.0778 -9.6 39
10.6049 -16.8 34.5
7.86331 -7.2 48
4.54927 -16.8 43.5
4.54927 -19.2 3
4.27812 -16.8 48
6.07072 -2.4 66
4.12749 -16.8 52.5
18.5436 -9.6 66
13.8436 -28.8 70.5
18.3628 -9.6 48
10.62 -16.8 33.3
10.62 -12 1.8
36.1984 -9.6 37.8
4.47395 -19.2 1.8
4.47395 -16.8 19.8
3.72076 -16.8 55.8
4.30825 -16.8 46.8
19.9144 -4.8 19.8
4.15761 -16.8 51.3
7.9537 -7.5 46.8
35.882 -9.9 42.3
13.919 -29.1 69.3
10.6501 -19.5 51.3
10.6501 -19.5 55.8
6.67327 -5.1 60.3
14.2956 -33.9 69.3
19.1311 -0.3 24.3
19.2365 -0.3 24.3
35.6561 -10.2 46.8
14.4914 -34.2 64.8
14.3558 -34.2 69.3
10.7104 -19.8 69.3
14.0847 -29.4 51.3
19.0557 -7.8 15.3
18.3929 -10.2 37.8
18.3929 -29.4 42.3
15.6362 -29.4 28.8
18.9503 -8.1 15.3
18.3779 -29.7 42.3
18.3779 -10.5 33.3
18.3779 -10.5 28.8
6.94442 -5.7 60.3
10.7254 -20.1 69.3
14.5516 -34.5 69.3
8.2851 -8.1 42.3
14.7927 -34.5 55.8
35.4602 -10.5 51.3
15.0036 -29.7 46.8
15.1994 -34.5 42.3
14.9282 -29.7 46.8
17.0974 -32.1 10.8
22.3547 -3.3 69.3
35.0836 -10.8 69.3
35.0836 -10.8 60.3
10.7104 -20.4 69.3
35.2493 -10.8 55.8
35.2493 -10.8 51.3
14.8077 -34.8 55.8
15.4856 -34.8 42.3
18.9051 -34.8 51.3
17.1276 -32.4 10.8
18.3929 -10.8 46.8
18.3929 -10.8 37.8
15.0337 -30 46.8
15.0337 -34.8 51.3
15.0337 -30 42.3
34.8426 -11.1 69.3
8.57131 -23.1 28.8
18.4984 -11.1 64.8
7.27582 -6.3 55.8
34.5865 -11.1 69.3
15.5308 -30.3 33.3
15.3048 -35.1 42.3
22.2945 -3.9 69.3
18.5737 -11.4 64.8
3.75089 -16.5 69.3
4.02204 -18.9 51.3
7.63736 -6.9 51.3
18.7394 -11.7 69.3
10.5145 -18.9 33.3
10.5145 -14.1 1.8
10.62 -19.2 42
10.62 -19.2 60
4.63966 -16.8 37.5
4.42876 -14.4 6
36.1984 -9.6 37.5
19.7637 -4.8 19.5
6.68834 -19.5 10.5
7.96876 -7.5 46.5
10.62 -19.5 55.5
10.62 -19.5 69
13.9039 -29.1 69
19.4173 -0.3 24
14.3558 -33.9 69
19.583 -5.1 19.5
35.9121 -9.9 42
14.1148 -29.4 64.5
10.7104 -19.8 69
18.3779 -29.4 46.5
14.5215 -34.2 64.5
14.3408 -34.2 69
15.6513 -34.2 28.5
22.415 -3 69
35.7163 -10.2 46.5
35.7163 -10.2 42
8.30016 -8.1 42
6.97455 -5.7 60
10.7405 -20.1 69
18.3779 -10.5 37.5
35.4602 -10.5 51
15.1693 -34.5 46.5
15.1693 -34.5 42
14.8529 -34.5 55.5
15.0488 -29.7 42
14.5818 -34.5 69
18.8147 -34.5 51
22.3848 -3.3 69
35.1288 -10.8 69
35.2795 -10.8 51
15.4555 -34.8 42
10.7254 -20.4 69
34.6167 -10.8 69
18.89 -10.8 69
18.89 -34.8 51
18.3929 -30 42
18.3929 -10.8 33
18.3929 -10.8 28.5
14.8077 -34.8 55.5
15.0036 -30 46.5
7.30595 -18.3 1.5
8.60144 -23.1 28.5
34.8878 -11.1 69
18.4833 -8.7 1.5
22.2493 -3.9 60
22.2493 -3.9 64.5
15.3048 -35.1 42
18.8448 -35.1 51
18.5888 -11.4 64.5
3.75089 -16.5 64.5
7.63736 -6.9 51
4.06723 -18.9 51
10.5296 -21.3 42
18.7243 -11.7 69
10.6049 -12 1.2
10.6049 -16.8 37.2
10.6049 -19.2 41.7
4.62459 -16.8 37.2
4.62459 -26.4 59.7
4.50408 -19.2 1.2
36.2134 -9.6 37.2
4.27812 -16.8 50.7
35.9573 -9.6 41.7
6.68834 -19.5 10.2
7.99889 -7.5 46.2
10.6501 -19.5 50.7
13.919 -19.5 68.7
35.6862 -9.9 46.2
10.7254 -19.8 68.7
14.5366 -34.2 64.2
18.3929 -29.4 46.2
14.1299 -29.4 59.7
14.1299 -29.4 50.7
15.6814 -34.2 28.2
8.31523 -8.1 41.7
6.97455 -5.7 59.7
14.3558 -29.7 55.2
14.3558 -34.5 68.7
18.3929 -29.7 41.7
18.3929 -10.5 32.7
18.3929 -10.5 28.2
10.7254 -20.1 68.7
14.868 -29.7 46.2
15.1994 -34.5 46.2
35.4753 -10.5 50.7
14.7475 -34.5 55.2
14.627 -34.5 64.2
15.35 -34.5 41.7
22.3396 -3.3 68.7
35.0686 -10.8 68.7
14.3558 -34.8 68.7
14.1751 -30 64.2
34.8275 -10.8 68.7
35.2644 -10.8 50.7
15.0939 -30 46.2
15.4404 -34.8 41.7
18.408 -10.8 37.2
10.7556 -20.4 68.7
14.7023 -34.8 59.7
14.7023 -34.8 55.2
14.8077 -30 46.2
8.60144 -23.1 28.2
7.32102 -18.3 1.2
15.3199 -35.1 41.7
18.4833 -11.1 64.2
34.9179 -11.1 68.7
18.8599 -11.1 68.7
15.5007 -30.3 32.7
15.5007 -30.3 28.2
18.5737 -11.4 64.2
3.76595 -16.5 68.7
7.65242 -6.9 50.7
3.90153 -16.5 55.2
3.90153 -16.5 41.7
36.2285 -11.7 37.2
10.5145 -21.3 41.7
18.7093 -11.7 68.7
4.48902 -16.8 50.4
10.6049 -19.2 41.4
35.9423 -9.6 41.4
6.71846 -5.1 59.4
7.99889 -7.5 45.9
35.6862 -9.9 45.9
10.6652 -19.5 68.4
13.934 -29.1 68.4
13.934 -29.1 63.9
4.48902 -19.5 0.9
18.408 -29.4 41.4
10.7104 -19.8 68.4
22.4752 -3 68.4
14.5667 -34.2 68.4
14.1299 -29.4 63.9
14.1299 -29.4 59.4
7.00468 -5.7 59.4
8.34536 -8.1 36.9
14.8981 -29.7 45.9
14.7927 -34.5 54.9
18.408 -10.5 36.9
18.408 -29.7 41.4
35.5054 -10.5 45.9
10.7254 -20.1 68.4
15.2596 -34.5 45.9
15.2596 -34.5 41.4
14.5818 -34.5 63.9
14.4613 -34.5 63.9
14.3558 -29.7 54.9
22.3246 -3.3 68.4
35.0686 -10.8 68.4
14.7927 -34.8 63.9
15.109 -30 41.4
18.3929 -10.8 27.9
18.3929 -10.8 23.4
18.3929 -30 45.9
15.6212 -30 32.4
10.7254 -20.4 68.4
8.63157 -23.1 27.9
7.33608 -18.3 0.9
34.9179 -11.1 68.4
18.4984 -11.1 63.9
15.5609 -30.3 32.4
15.5609 -30.3 27.9
15.3048 -35.1 41.4
15.3802 -35.1 41.4
18.6641 -11.4 63.9
18.8448 -9 14.4
3.76595 -16.5 68.4
4.0371 -16.5 41.4
4.0371 -16.5 50.4
3.90153 -16.5 41.4
5.33259 -21.3 18.9
7.66748 -6.9 50.4
10.5145 -21.3 41.4
36.2435 -11.7 36.9
18.7394 -11.7 68.4
7.81812 -7.2 45
4.53421 -14.4 4.5
35.9724 -9.6 40.5
4.63966 -16.8 31.5
10.6049 -19.2 45
10.6049 -19.2 49.5
6.76365 -19.5 9
10.6802 -19.5 67.5
35.7013 -9.9 40.5
13.9642 -29.1 63
8.10433 -7.5 45
8.10433 -7.5 40.5
10.6953 -19.8 54
10.6953 -19.8 67.5
35.5506 -10.2 45
22.8368 -3 36
18.4231 -10.2 58.5
18.4231 -7.8 4.5
18.4231 -7.8 13.5
18.4231 -7.8 9
14.2052 -29.4 49.5
8.1194 -7.8 40.5
14.8077 -34.2 54
14.6119 -34.2 63
22.3848 -3 67.5
2.84706 -17.7 67.5
18.3929 -10.5 45
14.9433 -29.7 45
15.2747 -34.5 40.5
15.4103 -34.5 40.5
15.7417 -34.5 27
14.4161 -34.5 67.5
10.6953 -20.1 67.5
14.6571 -34.5 63
8.46587 -22.5 27
15.1391 -30 40.5
35.1439 -10.8 67.5
7.11012 -6 54
18.4231 -10.8 27
18.4231 -10.8 22.5
18.4231 -30 45
8.49599 -22.8 27
17.2179 -32.4 4.5
35.3397 -10.8 49.5
17.3987 -32.4 0
17.3987 -10.8 18
14.8831 -30 45
14.6722 -34.8 63
10.6953 -20.4 67.5
15.6664 -34.8 27
18.4682 -8.7 9
18.4682 -8.7 0
15.6061 -30.3 27
16.9468 -32.7 9
15.4404 -35.1 40.5
7.47165 -6.6 49.5
18.7394 -35.4 49.5
18.6038 -11.4 63
8.70689 -23.4 27
5.70919 -18.9 9
3.72076 -16.5 67.5
3.85634 -16.5 0
3.85634 -16.5 54
7.77293 -6.9 49.5
36.2737 -11.7 36
21.5714 -4.5 54
4.08229 -18.9 49.5
4.08229 -16.5 4.5
10.4844 -18.9 31.5
10.4844 -14.1 0
4.27812 -18.9 45
36.4996 -9.3 31.2
18.5134 -11.7 67.2
10.5296 -21.3 44.7
10.5296 -21.3 62.7
10.2283 -14.1 13.2
36.3038 -9.3 35.7
16.6455 -30.9 4.2
36.7256 -9.3 26.7
5.64893 -18.9 8.7
36.9515 -9 22.2
9.98731 -11.4 22.2
9.98731 -11.4 17.7
10.3187 -13.8 13.2
37.7047 -9 17.7
37.7047 -9 13.2
37.3281 -9 17.7
8.76714 -9 35.7
18.5888 -11.4 67.2
16.3744 -30.6 22.2
36.8009 -9 26.7
10.1379 -18.3 44.7
16.043 -35.1 31.2
38.0813 -8.7 8.7
38.3977 -8.7 4.2
15.6212 -30.3 31.2
16.5401 -30 22.2
17.0071 -32.4 13.2
4.09736 -15.6 53.7
4.09736 -18 53.7
16.766 -34.8 13.2
9.95718 -10.8 22.2
15.7869 -34.5 31.2
10.6351 -20.1 58.2
10.6351 -20.1 71.7
9.68604 -17.7 13.2
9.68604 -10.5 22.2
20.8634 -3.3 26.7
15.9978 -29.7 26.7
20.8031 -0.6 31.2
20.8031 -3 26.7
9.47514 -24.6 67.2
22.8368 -3 40.2
22.8368 -3 35.7
5.93514 -3 67.2
19.1762 -0.6 26.7
18.5737 -29.4 49.2
10.4242 -17.1 35.7
5.64893 -17.1 13.2
18.4532 -7.5 13.2
18.4532 -7.5 4.2
5.90502 -2.7 67.2
17.4138 -33.9 4.2
19.4173 -0.3 26.7
7.17038 -5.1 58.2
18.4833 -9.6 62.7
18.4833 -7.2 8.7
18.4833 -7.2 17.7
18.4833 -7.2 13.2
4.82042 -16.8 35.7
19.2666 0 26.7
5.15183 -19.2 22.2
4.98612 -16.8 26.7
17.0673 -31.2 13.2
16.9317 -33.6 13.2
16.9317 -33.6 8.7
20.065 -2.4 26.7
5.36272 -7.2 67.2
9.08348 -9.6 31.2
18.4984 -11.7 61.8
18.4984 -9.3 7.8
18.4984 -9.3 16.8
18.4984 -9.3 12.3
36.3339 -11.7 39.3
36.3339 -9.3 34.8
6.98961 -6.9 61.8
5.58868 -18.9 12.3
36.5448 -9.3 30.3
36.8009 -9.3 25.8
10.5296 -21.3 43.8
37.3733 -9 16.8
18.5285 -11.4 66.3
8.79727 -9 34.8
37.7499 -9 12.3
10.3488 -13.8 12.3
37.1022 -9 21.3
5.48323 -9 66.3
10.0174 -18.6 43.8
16.3744 -30.6 21.3
10.1229 -18.3 25.8
38.0964 -8.7 7.8
19.6432 -1.5 25.8
15.6362 -35.1 30.3
15.8773 -35.1 30.3
15.8773 -35.1 25.8
17.3234 -35.1 3.3
7.62229 -6 52.8
9.7011 -10.8 21.3
15.7869 -34.8 30.3
9.98731 -10.8 16.8
9.98731 -18 21.3
38.5031 -8.4 3.3
19.2817 -0.9 25.8
16.1334 -29.7 25.8
19.0708 -8.1 16.8
17.6699 -10.5 21.3
10.6501 -20.1 70.8
9.85174 -10.5 21.3
9.62578 -10.5 21.3
15.8471 -34.5 30.3
19.8391 -5.7 21.3
9.39982 -24.6 66.3
19.2064 -0.6 25.8
17.5945 -10.2 21.3
4.92587 -17.4 30.3
22.8368 -3 34.8
19.8541 -5.4 21.3
18.6942 -7.8 3.3
18.6942 -10.2 66.3
5.67906 -7.5 66.3
10.4694 -12.3 3.3
10.4694 -17.1 39.3
10.4694 -19.5 43.8
17.6548 -31.5 3.3
6.372 -2.7 66.3
18.4532 -7.5 12.3
17.233 -31.5 7.8
17.8657 -9.9 21.3
15.2295 -33.9 48.3
18.4682 -28.8 43.8
18.4682 -9.6 34.8
18.4682 -9.6 30.3
4.85055 -26.4 61.8
4.85055 -16.8 34.8
5.00119 -16.8 25.8
5.00119 -19.2 21.3
9.11361 -9.6 30.3
5.18195 -19.2 21.3
17.0522 -31.2 12.3
18.1218 -9.6 21.3
10.2886 -12 12.3
5.33259 -7.2 66.3
18.4833 -9.3 12
36.349 -9.3 34.5
18.2875 -30.9 43.5
18.2875 -11.7 34.5
18.2875 -11.7 30
18.2122 -9.3 21
18.2122 -11.7 43.5
36.575 -9.3 30
36.831 -9.3 25.5
8.81233 -9 34.5
18.5134 -30.6 48
18.5134 -11.4 61.5
10.0476 -18.6 43.5
10.3488 -13.8 12
10.3488 -21 66
37.1474 -9 21
6.91429 -6.6 61.5
37.4035 -9 16.5
37.7951 -9 12
16.1334 -35.4 21
38.1265 -8.7 7.5
10.153 -18.3 43.5
15.8923 -35.1 30
15.8923 -35.1 25.5
