Run 14989
Subrun 399
Event 3990012
18.3327 -12.75 56.75
3.73583 -1.05 70.25
3.73583 1.35 79.25
4.08229 -1.05 65.75
7.60723 10.95 65.75
10.5145 -3.45 56.75
18.7243 6.15 83.75
2.59098 1.05 82.25
10.62 -1.35 55.25
4.50408 1.05 32.75
4.63966 -8.55 73.25
35.9724 8.25 55.25
4.36851 1.05 64.25
18.5586 8.25 77.75
6.73353 12.75 73.25
8.02902 10.35 59.75
10.6652 -1.65 68.75
10.6652 -1.65 82.25
35.7013 7.95 59.75
35.7013 7.95 55.25
13.919 -11.25 82.25
10.7254 -1.95 82.25
18.408 -11.55 59.75
18.408 7.65 73.25
14.5968 -16.35 82.25
14.1449 -11.55 64.25
25.7441 14.85 46.25
8.37548 9.75 50.75
18.3929 -11.85 59.75
7.0348 12.15 73.25
14.8981 -11.85 59.75
10.7104 -2.25 82.25
15.2295 -16.65 55.25
14.4161 -16.65 82.25
15.3199 -16.65 55.25
14.7174 -16.65 68.75
15.6965 -16.65 41.75
35.5355 7.35 59.75
14.627 -16.65 77.75
15.1542 -12.15 55.25
14.8228 -16.95 77.75
14.8228 -16.95 73.25
35.1288 7.05 82.25
22.3396 14.25 82.25
10.7104 -2.55 82.25
18.3929 7.05 59.75
15.7869 -12.45 46.25
8.6617 -5.25 41.75
7.39634 -0.45 14.75
34.9481 6.75 82.25
15.335 -17.25 55.25
18.4231 9.15 23.75
18.4231 9.15 14.75
18.3025 6.75 55.25
18.3025 6.75 64.25
18.6641 6.45 77.75
5.42298 -3.45 32.75
3.73583 1.35 32.75
7.69761 10.95 64.25
18.5436 6.15 77.75
10.4995 -1.05 46.25
36.2435 6.15 50.75
10.6049 -1.35 59.45
10.6049 -1.35 63.95
4.38357 1.05 59.45
4.65472 -8.55 72.95
4.51915 1.05 50.45
35.9724 8.25 54.95
8.07421 10.35 59.45
10.6953 -1.65 81.95
6.79378 12.75 72.95
35.6862 7.95 59.45
13.934 -11.25 77.45
18.3929 -11.55 59.45
10.7104 -1.95 81.95
35.5355 7.65 59.45
14.1751 -11.55 77.45
14.627 -16.35 77.45
22.4752 14.85 81.95
22.8819 14.85 45.95
25.8043 14.85 45.95
15.2295 -16.65 59.45
18.3779 -11.85 54.95
18.3779 7.35 45.95
18.3779 7.35 41.45
14.9433 -16.65 68.45
7.08 12.15 72.95
7.08 12.15 68.45
8.40561 -4.65 41.45
10.6953 -2.25 81.95
15.3952 -16.65 54.95
14.3859 -16.65 81.95
22.8669 14.55 45.95
15.7568 -16.65 41.45
14.5818 -16.65 77.45
35.3247 7.05 63.95
35.159 7.05 81.95
14.868 -16.95 77.45
15.1693 -12.15 54.95
10.7104 -2.55 81.95
18.408 7.05 41.45
18.408 7.05 36.95
18.408 -12.15 59.45
22.3396 14.25 81.95
15.6814 -16.95 41.45
7.59216 11.85 63.95
8.69182 -5.25 41.45
7.42646 -0.45 14.45
15.576 -12.45 45.95
15.576 -12.45 41.45
18.4532 -12.45 54.95
18.4532 6.75 45.95
18.4532 6.75 41.45
15.3651 -17.25 54.95
18.7545 6.45 81.95
18.7545 -17.55 63.95
18.5737 6.45 77.45
5.55855 8.55 77.45
5.55855 -1.05 23.45
3.84127 1.35 77.45
3.84127 1.35 81.95
7.72774 10.95 63.95
10.4995 -1.05 45.95
10.4995 3.75 14.45
36.2586 6.15 50.45
21.5262 13.35 68.45
6.01046 13.35 81.05
3.76595 1.35 85.55
4.23293 -1.05 63.05
18.6791 6.45 81.05
7.47165 -0.75 18.05
10.3488 4.05 27.05
10.1379 -0.75 58.55
22.4752 13.65 85.55
21.9781 13.95 72.05
34.6618 6.75 85.55
10.9213 -2.85 85.55
15.3952 -17.25 58.55
10.0476 -0.45 58.55
35.0686 7.05 85.55
15.1843 -16.95 63.05
8.4508 -4.95 45.05
7.14025 11.85 72.05
14.9132 -12.15 63.05
18.4231 -12.15 63.05
10.7104 -2.55 85.55
14.7023 -16.95 81.05
22.3246 14.25 85.55
14.6722 -16.65 81.05
14.4613 -16.65 85.55
15.4254 -16.65 58.55
14.9433 -11.85 63.05
15.3199 -16.65 58.55
35.4 7.35 67.55
18.3779 7.35 54.05
18.3779 -11.85 58.55
10.7104 -2.25 85.55
22.3698 14.55 85.55
6.82391 12.45 76.55
8.1194 10.05 63.05
35.5506 7.65 63.05
14.2202 -11.55 67.55
10.6953 -1.95 85.55
14.8228 -16.35 72.05
14.8228 -11.55 63.05
22.3698 14.85 85.55
10.6953 -1.65 85.55
35.7314 7.95 58.55
14.0094 -11.25 85.55
14.3859 -16.05 85.55
7.80306 13.05 67.55
10.62 -1.35 63.05
10.62 -1.35 67.55
4.4137 1.05 58.55
4.248 1.05 67.55
36.0025 8.25 54.05
4.54927 1.05 54.05
13.9039 -10.95 81.05
6.10085 15.45 81.05
5.85983 -1.05 22.85
5.85983 -1.05 18.35
3.81115 1.35 81.35
4.27812 -1.05 63.35
18.5737 6.45 81.35
7.47165 -0.75 18.35
21.7973 13.65 72.35
34.6618 6.75 85.85
15.3802 -17.25 58.85
3.75089 1.95 63.35
7.12519 11.85 72.35
35.0686 7.05 85.85
35.2041 7.05 72.35
8.43574 9.45 54.35
8.43574 -4.95 45.35
18.4231 9.45 27.35
10.7104 -2.55 85.85
15.1994 -12.15 58.85
15.1994 -16.95 63.35
14.8981 -12.15 63.35
14.7023 -16.95 81.35
22.3246 14.25 85.85
11.0117 -2.55 85.85
14.6571 -16.65 85.85
14.9734 -11.85 63.35
18.3929 7.35 63.35
18.3929 7.35 54.35
15.3048 -16.65 58.85
15.4103 -16.65 58.85
10.6953 -2.25 72.35
10.6953 -2.25 85.85
22.8368 14.55 49.85
8.1194 10.05 63.35
35.5506 7.65 63.35
10.7104 -1.95 85.85
6.85404 12.45 76.85
14.2052 -11.55 76.85
14.2052 -11.55 67.85
22.5355 14.85 54.35
22.3848 14.85 85.85
14.7475 -16.35 76.85
14.7475 -16.35 72.35
14.8379 -11.55 63.35
10.6802 -1.65 67.85
10.6802 -1.65 72.35
35.7314 7.95 58.85
13.9642 -11.25 81.35
35.9875 8.25 54.35
4.50408 1.05 67.85
4.50408 3.45 22.85
7.81812 10.65 63.35
10.62 -1.35 76.85
10.62 -1.35 63.35
4.83549 -10.65 75.95
3.72076 -1.05 71.45
3.72076 1.35 80.45
10.3037 3.75 26.45
10.5597 -3.45 62.45
10.5597 -3.45 66.95
18.8147 -17.85 66.95
18.8147 8.55 30.95
4.23293 -1.05 62.45
4.97106 -0.75 44.45
18.6791 6.45 80.45
7.51685 11.25 66.95
22.3848 13.65 84.95
5.85983 11.25 80.45
5.85983 13.65 80.45
4.71498 -0.75 53.45
4.71498 -10.35 75.95
5.04638 -0.45 44.45
5.04638 -0.45 39.95
34.7372 6.75 84.95
10.8158 -2.85 84.95
4.80536 -10.05 75.95
18.5134 6.75 80.45
5.84476 11.55 80.45
5.1217 -0.15 39.95
5.1217 -2.55 35.45
35.0836 7.05 84.95
4.88068 -0.15 53.45
15.1994 -16.95 62.45
8.46587 -4.95 44.45
35.1891 7.05 71.45
7.17038 11.85 71.45
9.65591 -0.15 26.45
18.4231 -12.15 62.45
18.4231 7.05 75.95
14.9132 -12.15 62.45
10.7254 -2.55 84.95
5.21208 0.15 39.95
15.4103 -16.65 57.95
14.7174 -16.65 80.45
15.576 -16.65 44.45
22.3095 14.55 84.95
18.3929 -11.85 57.95
18.3929 7.35 48.95
18.3929 7.35 44.45
14.9885 -11.85 62.45
35.3849 7.35 71.45
35.3849 7.35 66.95
22.43 14.55 53.45
10.7104 -2.25 84.95
14.4613 -16.65 84.95
6.08578 14.85 80.45
5.30246 -1.95 35.45
35.5506 7.65 62.45
8.14953 10.05 57.95
6.83897 12.45 75.95
35.7615 7.65 57.95
10.6953 -1.95 84.95
14.2202 -11.55 71.45
14.4311 -16.35 80.45
14.8228 -16.35 75.95
14.8228 -16.35 71.45
22.3848 14.85 84.95
14.0997 -11.55 80.45
18.3779 -11.55 62.45
5.98034 12.75 80.45
10.6652 -1.65 84.95
35.7615 7.95 57.95
5.37778 -1.65 35.45
14.0094 -11.25 84.95
5.95021 15.45 80.45
6.29668 15.45 80.45
36.0477 8.25 53.45
7.84825 10.65 62.45
10.6049 -1.35 62.45
10.6049 -1.35 66.95
4.38357 1.05 66.95
4.38357 3.45 21.95
4.54927 1.05 53.45
13.8436 -10.95 84.95
5.73932 1.05 17.45
3.73583 1.35 85.25
6.14604 13.35 80.75
4.14255 -1.05 62.75
4.30825 -1.05 62.75
4.59446 -1.05 53.75
18.649 6.45 80.75
18.649 6.45 85.25
7.48672 11.25 67.25
34.707 6.75 85.25
9.91199 6.75 35.75
15.3952 -17.25 58.25
10.8309 -2.85 85.25
35.0384 7.05 85.25
7.12519 11.85 71.75
15.1994 -16.95 62.75
8.4508 -4.95 44.75
14.9282 -16.95 80.75
18.408 -12.15 58.25
18.408 7.05 49.25
18.408 7.05 44.75
10.7556 -2.55 85.25
9.76135 7.05 35.75
22.1589 14.25 71.75
15.4254 -16.65 58.25
18.3779 -11.85 58.25
14.6872 -16.65 80.75
35.3849 7.35 67.25
14.4311 -16.65 85.25
22.8066 14.55 53.75
14.9734 -11.85 62.75
10.6953 -2.25 85.25
6.82391 12.45 76.25
8.13446 10.05 58.25
35.5506 7.65 62.75
10.6953 -1.95 67.25
14.2654 -11.55 80.75
15.3802 -16.35 58.25
14.8077 -11.55 62.75
22.415 14.85 85.25
10.6802 -1.65 85.25
35.7615 7.95 62.75
35.7615 7.95 58.25
14.3859 -16.05 85.25
13.9039 -11.25 85.25
13.9943 -11.25 76.25
6.17617 15.45 80.75
7.80306 13.05 67.25
10.6049 -1.35 76.25
10.6049 -1.35 62.75
36.0025 8.25 53.75
4.54927 1.05 53.75
4.38357 1.05 62.75
4.12749 1.05 67.25
6.74859 10.95 75.35
6.52263 13.35 79.85
6.14604 13.35 79.85
3.73583 -1.05 70.85
3.99191 -1.05 66.35
18.7695 6.15 84.35
10.5597 -3.45 61.85
10.5597 -3.45 66.35
7.84825 8.55 61.85
4.23293 -1.05 61.85
6.41719 13.65 79.85
6.19123 13.65 79.85
18.6189 6.45 79.85
7.56204 11.25 66.35
6.3268 13.95 79.85
34.7824 6.75 84.35
22.3246 13.95 84.35
18.4984 6.75 79.85
5.95021 13.95 79.85
15.4404 -17.25 57.35
15.2295 -17.25 57.35
6.31174 14.25 79.85
35.0836 7.05 84.35
10.7706 -2.55 84.35
7.2457 11.85 70.85
35.1891 7.05 70.85
8.54119 -4.95 43.85
18.3929 -12.15 57.35
14.7475 -16.95 79.85
19.3118 16.65 39.35
15.0036 -12.15 61.85
19.0859 16.65 39.35
6.38706 14.55 79.85
15.576 -16.65 57.35
18.3779 -11.85 57.35
14.7475 -16.65 70.85
14.9885 -11.85 61.85
35.4 7.35 66.35
14.5065 -16.65 84.35
10.7254 -2.25 61.85
10.7254 -2.25 66.35
15.1693 -16.65 57.35
22.7464 14.55 48.35
22.3396 14.55 70.85
19.0407 9.75 30.35
6.47744 14.85 79.85
14.3257 -11.55 66.35
8.20978 10.05 57.35
6.89923 12.45 75.35
10.6953 -1.95 70.85
10.6953 -1.95 84.35
35.5958 7.65 61.85
9.33957 7.65 39.35
18.6791 7.65 79.85
18.6791 7.65 84.35
22.3848 14.85 84.35
14.8228 -11.55 61.85
18.4231 7.65 61.85
6.55276 15.15 79.85
18.6791 7.95 79.85
35.8218 7.95 57.35
6.04059 15.15 79.85
10.6652 -1.65 84.35
14.0395 -11.25 75.35
13.8888 -11.25 84.35
6.62808 15.45 79.85
7.87838 10.65 61.85
6.08578 15.45 79.85
10.62 -1.35 66.35
4.5794 1.05 52.85
4.42876 1.05 61.85
36.0778 8.25 52.85
4.12749 1.05 66.35
18.6038 8.25 84.35
5.51336 -1.05 30.65
3.91659 10.95 84.65
3.72076 1.35 80.15
18.7846 6.15 84.65
18.7846 -17.85 66.65
10.5597 3.75 17.15
10.5597 -1.05 53.15
10.5597 -3.45 57.65
18.0465 6.15 35.15
6.83897 10.95 75.65
6.88417 11.25 75.65
5.57361 13.65 84.65
5.57361 8.85 80.15
18.6641 6.45 80.15
18.6641 6.45 84.65
7.53191 11.25 66.65
18.9202 8.85 30.65
18.0163 6.45 35.15
6.07072 13.65 80.15
5.64893 -0.45 26.15
6.35693 13.95 80.15
4.77523 -0.45 48.65
34.7673 6.75 84.65
18.5134 6.75 80.15
22.3848 13.95 84.65
15.4555 -17.25 57.65
5.34766 -0.45 30.65
5.34766 13.95 84.65
10.846 -2.85 84.65
6.25148 14.25 80.15
5.72425 -0.15 26.15
7.20051 11.85 71.15
35.0686 7.05 84.65
35.2041 7.05 71.15
8.51106 -4.95 44.15
15.1994 -16.95 62.15
10.7706 -2.55 84.65
18.4231 7.05 75.65
18.4231 9.45 21.65
18.4231 9.45 30.65
18.4231 9.45 26.15
14.9433 -16.95 80.15
14.9433 -16.95 75.65
14.9734 -12.15 62.15
14.9734 -16.95 66.65
14.9734 -12.15 57.65
6.17617 14.55 80.15
5.79957 0.15 21.65
15.4404 -16.65 57.65
14.4914 -16.65 84.65
14.7174 -16.65 71.15
22.7313 14.55 53.15
9.39982 7.35 39.65
14.9885 -11.85 62.15
35.4 7.35 66.65
18.408 7.35 53.15
18.408 -11.85 57.65
22.3547 14.55 84.65
10.7254 -2.25 84.65
7.66748 12.15 66.65
5.88995 0.45 17.15
14.4462 -16.35 84.65
8.17965 10.05 57.65
6.88417 12.45 75.65
6.14604 14.85 80.15
10.6953 -1.95 84.65
35.5657 7.65 62.15
14.1751 -11.55 80.15
14.8379 -11.55 62.15
18.3779 -11.55 62.15
22.3547 14.85 84.65
22.4451 14.85 53.15
5.98034 12.75 80.15
5.39285 0.75 30.65
35.7916 7.95 57.65
10.6652 -1.65 84.65
14.0545 -11.25 75.65
13.9039 -11.25 80.15
6.41719 15.45 80.15
5.4531 1.05 30.65
36.0778 8.25 53.15
10.6049 1.05 48.65
7.86331 10.65 62.15
4.54927 1.05 57.65
4.54927 -1.35 17.15
4.27812 1.05 62.15
6.07072 15.45 80.15
4.12749 1.05 66.65
18.5436 8.25 80.15
13.8436 -10.95 84.65
18.3628 8.25 62.15
10.62 1.05 47.45
10.62 5.85 15.95
36.1984 8.25 51.95
4.47395 -1.35 15.95
4.47395 1.05 33.95
3.72076 1.05 69.95
4.30825 1.05 60.95
19.9144 13.05 33.95
4.15761 1.05 65.45
7.9537 10.35 60.95
35.882 7.95 56.45
13.919 -11.25 83.45
10.6501 -1.65 65.45
10.6501 -1.65 69.95
6.67327 12.75 74.45
14.2956 -16.05 83.45
19.1311 17.55 38.45
19.2365 17.55 38.45
35.6561 7.65 60.95
14.4914 -16.35 78.95
14.3558 -16.35 83.45
10.7104 -1.95 83.45
14.0847 -11.55 65.45
19.0557 10.05 29.45
18.3929 7.65 51.95
18.3929 -11.55 56.45
15.6362 -11.55 42.95
18.9503 9.75 29.45
18.3779 -11.85 56.45
18.3779 7.35 47.45
18.3779 7.35 42.95
6.94442 12.15 74.45
10.7254 -2.25 83.45
14.5516 -16.65 83.45
8.2851 9.75 56.45
14.7927 -16.65 69.95
35.4602 7.35 65.45
15.0036 -11.85 60.95
15.1994 -16.65 56.45
14.9282 -11.85 60.95
17.0974 -14.25 24.95
22.3547 14.55 83.45
35.0836 7.05 83.45
35.0836 7.05 74.45
10.7104 -2.55 83.45
35.2493 7.05 69.95
35.2493 7.05 65.45
14.8077 -16.95 69.95
15.4856 -16.95 56.45
18.9051 -16.95 65.45
17.1276 -14.55 24.95
18.3929 7.05 60.95
18.3929 7.05 51.95
15.0337 -12.15 60.95
15.0337 -16.95 65.45
15.0337 -12.15 56.45
34.8426 6.75 83.45
8.57131 -5.25 42.95
18.4984 6.75 78.95
7.27582 11.55 69.95
34.5865 6.75 83.45
15.5308 -12.45 47.45
15.3048 -17.25 56.45
22.2945 13.95 83.45
18.5737 6.45 78.95
3.75089 1.35 83.45
4.02204 -1.05 65.45
7.63736 10.95 65.45
18.7394 6.15 83.45
10.5145 -1.05 47.45
10.5145 3.75 15.95
10.62 -1.35 56.15
10.62 -1.35 74.15
4.63966 1.05 51.65
4.42876 3.45 20.15
36.1984 8.25 51.65
19.7637 13.05 33.65
6.68834 -1.65 24.65
7.96876 10.35 60.65
10.62 -1.65 69.65
10.62 -1.65 83.15
13.9039 -11.25 83.15
19.4173 17.55 38.15
14.3558 -16.05 83.15
19.583 12.75 33.65
35.9121 7.95 56.15
14.1148 -11.55 78.65
10.7104 -1.95 83.15
18.3779 -11.55 60.65
14.5215 -16.35 78.65
14.3408 -16.35 83.15
15.6513 -16.35 42.65
22.415 14.85 83.15
35.7163 7.65 60.65
35.7163 7.65 56.15
8.30016 9.75 56.15
6.97455 12.15 74.15
10.7405 -2.25 83.15
18.3779 7.35 51.65
35.4602 7.35 65.15
15.1693 -16.65 60.65
15.1693 -16.65 56.15
14.8529 -16.65 69.65
15.0488 -11.85 56.15
14.5818 -16.65 83.15
18.8147 -16.65 65.15
22.3848 14.55 83.15
35.1288 7.05 83.15
35.2795 7.05 65.15
15.4555 -16.95 56.15
10.7254 -2.55 83.15
34.6167 7.05 83.15
18.89 7.05 83.15
18.89 -16.95 65.15
18.3929 -12.15 56.15
18.3929 7.05 47.15
18.3929 7.05 42.65
14.8077 -16.95 69.65
15.0036 -12.15 60.65
7.30595 -0.45 15.65
8.60144 -5.25 42.65
34.8878 6.75 83.15
18.4833 9.15 15.65
22.2493 13.95 74.15
22.2493 13.95 78.65
15.3048 -17.25 56.15
18.8448 -17.25 65.15
18.5888 6.45 78.65
3.75089 1.35 78.65
7.63736 10.95 65.15
4.06723 -1.05 65.15
10.5296 -3.45 56.15
18.7243 6.15 83.15
10.6049 5.85 15.35
10.6049 1.05 51.35
10.6049 -1.35 55.85
4.62459 1.05 51.35
4.62459 -8.55 73.85
4.50408 -1.35 15.35
36.2134 8.25 51.35
4.27812 1.05 64.85
35.9573 8.25 55.85
6.68834 -1.65 24.35
7.99889 10.35 60.35
10.6501 -1.65 64.85
13.919 -1.65 82.85
35.6862 7.95 60.35
10.7254 -1.95 82.85
14.5366 -16.35 78.35
18.3929 -11.55 60.35
14.1299 -11.55 73.85
14.1299 -11.55 64.85
15.6814 -16.35 42.35
8.31523 9.75 55.85
6.97455 12.15 73.85
14.3558 -11.85 69.35
14.3558 -16.65 82.85
18.3929 -11.85 55.85
18.3929 7.35 46.85
18.3929 7.35 42.35
10.7254 -2.25 82.85
14.868 -11.85 60.35
15.1994 -16.65 60.35
35.4753 7.35 64.85
14.7475 -16.65 69.35
14.627 -16.65 78.35
15.35 -16.65 55.85
22.3396 14.55 82.85
35.0686 7.05 82.85
14.3558 -16.95 82.85
14.1751 -12.15 78.35
34.8275 7.05 82.85
35.2644 7.05 64.85
15.0939 -12.15 60.35
15.4404 -16.95 55.85
18.408 7.05 51.35
10.7556 -2.55 82.85
14.7023 -16.95 73.85
14.7023 -16.95 69.35
14.8077 -12.15 60.35
8.60144 -5.25 42.35
7.32102 -0.45 15.35
15.3199 -17.25 55.85
18.4833 6.75 78.35
34.9179 6.75 82.85
18.8599 6.75 82.85
15.5007 -12.45 46.85
15.5007 -12.45 42.35
18.5737 6.45 78.35
3.76595 1.35 82.85
7.65242 10.95 64.85
3.90153 1.35 69.35
3.90153 1.35 55.85
36.2285 6.15 51.35
10.5145 -3.45 55.85
18.7093 6.15 82.85
4.48902 1.05 64.55
10.6049 -1.35 55.55
35.9423 8.25 55.55
6.71846 12.75 73.55
7.99889 10.35 60.05
35.6862 7.95 60.05
10.6652 -1.65 82.55
13.934 -11.25 82.55
13.934 -11.25 78.05
4.48902 -1.65 15.05
18.408 -11.55 55.55
10.7104 -1.95 82.55
22.4752 14.85 82.55
14.5667 -16.35 82.55
14.1299 -11.55 78.05
14.1299 -11.55 73.55
7.00468 12.15 73.55
8.34536 9.75 51.05
14.8981 -11.85 60.05
14.7927 -16.65 69.05
18.408 7.35 51.05
18.408 -11.85 55.55
35.5054 7.35 60.05
10.7254 -2.25 82.55
15.2596 -16.65 60.05
15.2596 -16.65 55.55
14.5818 -16.65 78.05
14.4613 -16.65 78.05
14.3558 -11.85 69.05
22.3246 14.55 82.55
35.0686 7.05 82.55
14.7927 -16.95 78.05
15.109 -12.15 55.55
18.3929 7.05 42.05
18.3929 7.05 37.55
18.3929 -12.15 60.05
15.6212 -12.15 46.55
10.7254 -2.55 82.55
8.63157 -5.25 42.05
7.33608 -0.45 15.05
34.9179 6.75 82.55
18.4984 6.75 78.05
15.5609 -12.45 46.55
15.5609 -12.45 42.05
15.3048 -17.25 55.55
15.3802 -17.25 55.55
18.6641 6.45 78.05
18.8448 8.85 28.55
3.76595 1.35 82.55
4.0371 1.35 55.55
4.0371 1.35 64.55
3.90153 1.35 55.55
5.33259 -3.45 33.05
7.66748 10.95 64.55
10.5145 -3.45 55.55
36.2435 6.15 51.05
18.7394 6.15 82.55
7.81812 10.65 59.15
4.53421 3.45 18.65
35.9724 8.25 54.65
4.63966 1.05 45.65
10.6049 -1.35 59.15
10.6049 -1.35 63.65
6.76365 -1.65 23.15
10.6802 -1.65 81.65
35.7013 7.95 54.65
13.9642 -11.25 77.15
8.10433 10.35 59.15
8.10433 10.35 54.65
10.6953 -1.95 68.15
10.6953 -1.95 81.65
35.5506 7.65 59.15
22.8368 14.85 50.15
18.4231 7.65 72.65
18.4231 10.05 18.65
18.4231 10.05 27.65
18.4231 10.05 23.15
14.2052 -11.55 63.65
8.1194 10.05 54.65
14.8077 -16.35 68.15
14.6119 -16.35 77.15
22.3848 14.85 81.65
2.84706 0.15 81.65
18.3929 7.35 59.15
14.9433 -11.85 59.15
15.2747 -16.65 54.65
15.4103 -16.65 54.65
15.7417 -16.65 41.15
14.4161 -16.65 81.65
10.6953 -2.25 81.65
14.6571 -16.65 77.15
8.46587 -4.65 41.15
15.1391 -12.15 54.65
35.1439 7.05 81.65
7.11012 11.85 68.15
18.4231 7.05 41.15
18.4231 7.05 36.65
18.4231 -12.15 59.15
8.49599 -4.95 41.15
17.2179 -14.55 18.65
35.3397 7.05 63.65
17.3987 -14.55 14.15
17.3987 7.05 32.15
14.8831 -12.15 59.15
14.6722 -16.95 77.15
10.6953 -2.55 81.65
15.6664 -16.95 41.15
18.4682 9.15 23.15
18.4682 9.15 14.15
15.6061 -12.45 41.15
16.9468 -14.85 23.15
15.4404 -17.25 54.65
7.47165 11.25 63.65
18.7394 -17.55 63.65
18.6038 6.45 77.15
8.70689 -5.55 41.15
5.70919 -1.05 23.15
3.72076 1.35 81.65
3.85634 1.35 14.15
3.85634 1.35 68.15
7.77293 10.95 63.65
36.2737 6.15 50.15
21.5714 13.35 68.15
4.08229 -1.05 63.65
4.08229 1.35 18.65
10.4844 -1.05 45.65
10.4844 3.75 14.15
4.27812 -1.05 59.15
36.4996 8.55 45.35
18.5134 6.15 81.35
10.5296 -3.45 58.85
10.5296 -3.45 76.85
10.2283 3.75 27.35
36.3038 8.55 49.85
16.6455 -13.05 18.35
36.7256 8.55 40.85
5.64893 -1.05 22.85
36.9515 8.85 36.35
9.98731 6.45 36.35
9.98731 6.45 31.85
10.3187 4.05 27.35
37.7047 8.85 31.85
37.7047 8.85 27.35
37.3281 8.85 31.85
8.76714 8.85 49.85
18.5888 6.45 81.35
16.3744 -12.75 36.35
36.8009 8.85 40.85
10.1379 -0.45 58.85
16.043 -17.25 45.35
38.0813 9.15 22.85
38.3977 9.15 18.35
15.6212 -12.45 45.35
16.5401 -12.15 36.35
17.0071 -14.55 27.35
4.09736 2.25 67.85
4.09736 -0.15 67.85
16.766 -16.95 27.35
9.95718 7.05 36.35
15.7869 -16.65 45.35
10.6351 -2.25 72.35
10.6351 -2.25 85.85
9.68604 0.15 27.35
9.68604 7.35 36.35
20.8634 14.55 40.85
15.9978 -11.85 40.85
20.8031 17.25 45.35
20.8031 14.85 40.85
9.47514 -6.75 81.35
22.8368 14.85 54.35
22.8368 14.85 49.85
5.93514 14.85 81.35
19.1762 17.25 40.85
18.5737 -11.55 63.35
10.4242 0.75 49.85
5.64893 0.75 27.35
18.4532 10.35 27.35
18.4532 10.35 18.35
5.90502 15.15 81.35
17.4138 -16.05 18.35
19.4173 17.55 40.85
7.17038 12.75 72.35
18.4833 8.25 76.85
18.4833 10.65 22.85
18.4833 10.65 31.85
18.4833 10.65 27.35
4.82042 1.05 49.85
19.2666 17.85 40.85
5.15183 -1.35 36.35
4.98612 1.05 40.85
17.0673 -13.35 27.35
16.9317 -15.75 27.35
16.9317 -15.75 22.85
20.065 15.45 40.85
5.36272 10.65 81.35
9.08348 8.25 45.35
18.4984 6.15 75.95
18.4984 8.55 21.95
18.4984 8.55 30.95
18.4984 8.55 26.45
36.3339 6.15 53.45
36.3339 8.55 48.95
6.98961 10.95 75.95
5.58868 -1.05 26.45
36.5448 8.55 44.45
36.8009 8.55 39.95
10.5296 -3.45 57.95
37.3733 8.85 30.95
18.5285 6.45 80.45
8.79727 8.85 48.95
37.7499 8.85 26.45
10.3488 4.05 26.45
37.1022 8.85 35.45
5.48323 8.85 80.45
10.0174 -0.75 57.95
16.3744 -12.75 35.45
10.1229 -0.45 39.95
38.0964 9.15 21.95
19.6432 16.35 39.95
15.6362 -17.25 44.45
15.8773 -17.25 44.45
15.8773 -17.25 39.95
17.3234 -17.25 17.45
7.62229 11.85 66.95
9.7011 7.05 35.45
15.7869 -16.95 44.45
9.98731 7.05 30.95
9.98731 -0.15 35.45
38.5031 9.45 17.45
19.2817 16.95 39.95
16.1334 -11.85 39.95
19.0708 9.75 30.95
17.6699 7.35 35.45
10.6501 -2.25 84.95
9.85174 7.35 35.45
9.62578 7.35 35.45
15.8471 -16.65 44.45
19.8391 12.15 35.45
9.39982 -6.75 80.45
19.2064 17.25 39.95
17.5945 7.65 35.45
4.92587 0.45 44.45
22.8368 14.85 48.95
19.8541 12.45 35.45
18.6942 10.05 17.45
18.6942 7.65 80.45
5.67906 10.35 80.45
10.4694 5.55 17.45
10.4694 0.75 53.45
10.4694 -1.65 57.95
17.6548 -13.65 17.45
6.372 15.15 80.45
18.4532 10.35 26.45
17.233 -13.65 21.95
17.8657 7.95 35.45
15.2295 -16.05 62.45
18.4682 -10.95 57.95
18.4682 8.25 48.95
18.4682 8.25 44.45
4.85055 -8.55 75.95
4.85055 1.05 48.95
5.00119 1.05 39.95
5.00119 -1.35 35.45
9.11361 8.25 44.45
5.18195 -1.35 35.45
17.0522 -13.35 26.45
18.1218 8.25 35.45
10.2886 5.85 26.45
5.33259 10.65 80.45
18.4833 8.55 26.15
36.349 8.55 48.65
18.2875 -13.05 57.65
18.2875 6.15 48.65
18.2875 6.15 44.15
18.2122 8.55 35.15
18.2122 6.15 57.65
36.575 8.55 44.15
36.831 8.55 39.65
8.81233 8.85 48.65
18.5134 -12.75 62.15
18.5134 6.45 75.65
10.0476 -0.75 57.65
10.3488 4.05 26.15
10.3488 -3.15 80.15
37.1474 8.85 35.15
6.91429 11.25 75.65
37.4035 8.85 30.65
37.7951 8.85 26.15
16.1334 -17.55 35.15
38.1265 9.15 21.65
10.153 -0.45 57.65
15.8923 -17.25 44.15
15.8923 -17.25 39.65
19.6583 11.55 35.15
15.6513 -12.45 44.15
16.7058 -17.25 26.15
7.78799 11.85 66.65
9.71616 7.05 35.15
15.7568 -16.95 44.15
10.3037 -2.55 80.15
10.3037 4.65 21.65
4.73004 -0.15 53.15
38.5031 9.45 17.15
9.94212 7.05 30.65
9.94212 -0.15 35.15
17.9711 7.05 35.15
16.9769 -14.55 26.15
17.0673 -14.55 26.15
7.47165 11.85 66.65
10.6802 -2.25 84.65
19.0859 9.75 30.65
9.82161 7.35 35.15
9.64084 0.15 26.15
16.3292 -11.85 35.15
16.043 -11.85 39.65
4.77523 0.15 48.65
